baid,activity,aid,sid,cid,geneid,pmid,aidtype,aidmdate,hasdrc,rnai,protacxn,acname,acqualifier,acvalue,aidsrcname,aidname,cmpdname,targetname,targeturl,ecs,repacxn,taxids,cellids,targettaxid
100427488,Active,90353,103340856,44343064,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,3.2,ChEMBL,Inhibitory concentration against human histone deacetylase,"9,9,9-Trifluoro-8-oxo-N-(3-phenoxyphenyl)nonanamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427499,Active,90353,103335520,9882812,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,6.7,ChEMBL,Inhibitory concentration against human histone deacetylase,"9,9,9-Trifluoro-8-Oxo-N-Phenylnonanamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427510,Active,90353,103336251,44341053,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,2.9,ChEMBL,Inhibitory concentration against human histone deacetylase,"1,1,1-Trifluoro-8-(4-biphenylyloxy)-2-octanone",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427521,Active,90353,103340312,44342825,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,2.6,ChEMBL,Inhibitory concentration against human histone deacetylase,"1,1,1-Trifluoro-7-(4-biphenylyloxy)-2-heptanone",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427532,Active,90353,103340333,44342832,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,8.6,ChEMBL,Inhibitory concentration against human histone deacetylase,"1,1,1-Trifluoro-8-(4-biphenylyloxy)-3-octyne-2-one",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427543,Active,90353,103340600,10023483,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.3,ChEMBL,Inhibitory concentration against human histone deacetylase,"9,9,9-Trifluoro-8-oxo-N-(4-phenoxyphenyl)nonanamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427554,Active,90353,103340601,44342955,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,16,ChEMBL,Inhibitory concentration against human histone deacetylase,"9,9,9-Trifluoro-8-oxo-N-(2-phenylphenyl)nonanamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427565,Active,90353,103314014,44330309,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.66,ChEMBL,Inhibitory concentration against human histone deacetylase,6-[[(2S)-2-Succinimidyl-3-phenylpropionyl]amino]hexanehydroximic acid,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427576,Active,90353,103314455,10479996,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.051,ChEMBL,Inhibitory concentration against human histone deacetylase,"N-Hydroxy-6-[[(2S)-2-[(3R,4R)-3-(2-methylpropyl)-2,5-dioxo-4-propylpyrrolidin-1-yl]-3-phenylpropanoyl]amino]hexanamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427587,Active,90353,103314464,44330499,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.099,ChEMBL,Inhibitory concentration against human histone deacetylase,6-[[(2S)-2-[(3R)-3alpha-Isobutylsuccinimidyl]-3-phenylpropionyl]amino]hexanehydroximic acid,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427598,Active,90353,103314485,44330513,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.64,ChEMBL,Inhibitory concentration against human histone deacetylase,6-[[(2S)-2-[(3R)-3alpha-Isobutylsuccinimidyl]-3-cyclohexylpropionyl]amino]hexanehydroximic acid,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427609,Active,90353,103314486,9870729,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.038,ChEMBL,Inhibitory concentration against human histone deacetylase,"N-Hydroxy-6-[[(2S)-3-(4-methoxyphenyl)-2-[(3R,4R)-3-(2-methylpropyl)-2,5-dioxo-4-propylpyrrolidin-1-yl]propanoyl]amino]hexanamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427620,Active,90353,103314605,44330590,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,5,ChEMBL,Inhibitory concentration against human histone deacetylase,6-[[[(3R)-3alpha-Isobutylsuccinimidyl]acetyl]amino]hexanehydroximic acid,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427631,Active,90353,103243836,44299378,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.0054,ChEMBL,Inhibitory concentration against human histone deacetylase,5-Fluoro-N-[7-(hydroxyamino)-7-oxoheptyl]-1H-indole-2-carboxamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427642,Active,90353,103243929,44299423,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.732,ChEMBL,Inhibitory concentration against human histone deacetylase,7-(1-Methyl-2-indanylcarbonylamino)heptanehydroximic acid,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427653,Active,90353,103243932,9965141,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,1.006,ChEMBL,Inhibitory concentration against human histone deacetylase,7-(Benzoylamino)heptanehydroxamic acid,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427664,Active,90353,103243991,44299452,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.0035,ChEMBL,Inhibitory concentration against human histone deacetylase,7-(5-Bromo-1H-indole-2-ylcarbonylamino)heptanehydroximic acid,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427675,Active,90353,103244031,44299473,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.0065,ChEMBL,Inhibitory concentration against human histone deacetylase,7-(5-Methoxy-1H-indole-2-ylcarbonylamino)heptanehydroximic acid,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427686,Active,90353,103244032,44299474,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.0031,ChEMBL,Inhibitory concentration against human histone deacetylase,7-(4-Methoxy-1H-indole-2-ylcarbonylamino)heptanehydroximic acid,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427697,Active,90353,103243192,44299141,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.015,ChEMBL,Inhibitory concentration against human histone deacetylase,N-[7-(Hydroxyamino)-7-oxoheptyl]-5-methoxy-1-benzofuran-2-carboxamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427708,Active,90353,103243225,44299150,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.0375,ChEMBL,Inhibitory concentration against human histone deacetylase,7-(1H-Indole-3-ylcarbonylamino)heptanehydroximic acid,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427719,Active,90353,103243666,12988035,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,1.68,ChEMBL,Inhibitory concentration against human histone deacetylase,N-[7-(Hydroxyamino)-7-oxoheptyl]pyridine-2-carboxamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427730,Active,90353,103243701,12988036,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.524,ChEMBL,Inhibitory concentration against human histone deacetylase,7-(1H-Pyrrole-2-ylcarbonylamino)heptanehydroximic acid,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427741,Active,90353,103243726,9972242,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.0146,ChEMBL,Inhibitory concentration against human histone deacetylase,7-(1H-Indole-2-ylcarbonylamino)heptanehydroximic acid,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427752,Active,90353,103243801,44299365,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.0031,ChEMBL,Inhibitory concentration against human histone deacetylase,"N-[7-(Hydroxyamino)-7-oxoheptyl]-4,6-dimethoxy-1H-indole-2-carboxamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427763,Active,90354,103174338,444732,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.012,ChEMBL,Inhibitory concentration against human histone deacetylase (HDAC),Trichostatin A,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427774,Active,90354,103225248,3811,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.152,ChEMBL,Inhibitory concentration against human histone deacetylase (HDAC),4-(Dimethylamino)-N-[6-(hydroxyamino)-6-oxohexyl]-benzamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427785,Active,90354,103241126,10380251,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,12.187,ChEMBL,Inhibitory concentration against human histone deacetylase (HDAC),"(6R)-6-[4-(Dimethylamino)benzoylamino]-2,4-heptadienehydroximic acid",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427796,Active,90354,103241196,11722754,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.359,ChEMBL,Inhibitory concentration against human histone deacetylase (HDAC),(6R)-6-[4-(Dimethylamino)benzoylamino]heptanehydroximic acid,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427807,Active,90354,103392669,9841246,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.01,ChEMBL,Inhibitory concentration against human histone deacetylase (HDAC),"7-(2,2-Dioxo-2lambda6-thia-3-azatricyclo[6.3.1.04,12]dodeca-1(11),4,6,8(12),9-pentaen-3-yl)-N-hydroxyheptanamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100427818,Active,90356,131281803,6918328,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.001,ChEMBL,Inhibitory concentration against human Histone deacetylase in Hela cells,"(3S,6S,9S,12R)-3-[(2S)-Butan-2-yl]-6-[(1-methoxyindol-3-yl)methyl]-9-(6-oxooctyl)-1,4,7,10-tetrazabicyclo[10.4.0]hexadecane-2,5,8,11-tetrone",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
100427829,Active,90356,174485073,73345517,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.11,ChEMBL,Inhibitory concentration against human Histone deacetylase in Hela cells,Cyclo[D-Hpr-6-(1-fluoro-2-oxobutyl)-L-Nle-1-methoxy-L-Trp-L-Ile-],HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
100427840,Active,90356,174490099,73347046,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.007,ChEMBL,Inhibitory concentration against human Histone deacetylase in Hela cells,Cyclo[D-Hpr-6-(3-oxo-3-methoxypropyl)-L-Nle-1-methoxy-L-Trp-L-Ile-],HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
100427851,Active,90356,174495130,73348547,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.015,ChEMBL,Inhibitory concentration against human Histone deacetylase in Hela cells,Cyclo[D-Hpr-6-(2-oxo-2-hydroxyethyl)-L-Nle-1-methoxy-L-Trp-L-Ile-],HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
100427862,Active,90356,174500379,73350138,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.074,ChEMBL,Inhibitory concentration against human Histone deacetylase in Hela cells,Cyclo[D-Hpr-6-(methoxycarbonyl)-L-Nle-1-methoxy-L-Trp-L-Ile-],HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
100427873,Active,90356,174505531,73351618,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.001,ChEMBL,Inhibitory concentration against human Histone deacetylase in Hela cells,Cyclo[D-Hpr-6-(2-oxo-3-fluorobutyl)-L-Nle-1-methoxy-L-Trp-L-Ile-],HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
100427884,Active,90356,174510686,21670609,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.0003,ChEMBL,Inhibitory concentration against human Histone deacetylase in Hela cells,"(3S,6S,9S,12R)-3-[(2S)-Butan-2-yl]-9-(7-hydroxy-6-oxooctyl)-6-[(1-methoxyindol-3-yl)methyl]-1,4,7,10-tetrazabicyclo[10.4.0]hexadecane-2,5,8,11-tetrone",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
100427895,Active,90356,174510687,73353105,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,<,0.0001,ChEMBL,Inhibitory concentration against human Histone deacetylase in Hela cells,Cyclo[D-Hpr-6-(2-oxo-2-oxiranylethyl)-L-Nle-1-methoxy-L-Trp-L-Ile-],HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
100427906,Active,90356,174515849,73354620,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.0004,ChEMBL,Inhibitory concentration against human Histone deacetylase in Hela cells,Cyclo[D-Hpr-6-(2-oxo-2-methoxyethyl)-L-Nle-1-methoxy-L-Trp-L-Ile-],HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
100427917,Active,90356,174520938,73356177,10014,14613312,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.0002,ChEMBL,Inhibitory concentration against human Histone deacetylase in Hela cells,Cyclo[D-Hpr-6-[2-oxo-2-(hydroxyamino)ethyl]-L-Nle-1-methoxy-L-Trp-L-Ile-],HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
100428346,Active,90350,103174146,5311,10014,14521422,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.194,ChEMBL,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,Vorinostat,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100428357,Active,90350,103174338,444732,10014,14521422,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.026,ChEMBL,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,Trichostatin A,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100428368,Active,90350,103381725,9880847,10014,14521422,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.063,ChEMBL,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,(E)-N-Hydroxy-3-(4-{[2-(1H-indol-3-yl)-ethylamino]-methyl}-phenyl)-acrylamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100428379,Active,90350,103381761,10928349,10014,14521422,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.03,ChEMBL,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,(E)-N-Hydroxy-3-[4-[[2-(5-phenylmethoxy-1H-indol-3-yl)ethylamino]methyl]phenyl]prop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100428390,Active,90350,103381762,11058122,10014,14521422,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.066,ChEMBL,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,(E)-3-[4-[(2-Carbazol-9-ylethylamino)methyl]phenyl]-N-hydroxyprop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100428401,Active,90350,103382678,11014893,10014,14521422,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.164,ChEMBL,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,(E)-N-Hydroxy-3-[4-[[3-phenylpropyl(pyridin-3-ylmethyl)amino]methyl]phenyl]prop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100428412,Active,90350,103382679,11730819,10014,14521422,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.37,ChEMBL,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,2-[[4-[(E)-3-(Hydroxyamino)-3-oxoprop-1-enyl]phenyl]methyl-[2-(1H-indol-3-yl)ethyl]amino]ethyl N-(furan-3-ylmethyl)carbamate,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100428423,Active,90350,103382680,11035042,10014,14521422,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.262,ChEMBL,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,(E)-N-Hydroxy-3-[4-[3-(1H-indol-3-yl)propylamino]phenyl]prop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100428434,Active,90350,103382710,11810219,10014,14521422,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.053,ChEMBL,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,(E)-N-Hydroxy-3-[4-[[3-(1H-indol-3-yl)propylamino]methyl]phenyl]prop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100428445,Active,90350,103382711,10892598,10014,14521422,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.051,ChEMBL,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,(E)-N-Hydroxy-3-[4-[(1H-indol-2-ylmethylamino)methyl]phenyl]prop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100428456,Active,90350,164136056,395803,10014,14521422,Confirmatory,20200703,0,0,Q9UQL6,IC50,<,0.005,ChEMBL,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,Trapoxin B,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100428467,Active,90350,103382549,11088199,10014,14521422,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.15,ChEMBL,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,(E)-N-Hydroxy-3-[4-[(3-phenylpropylamino)methyl]phenyl]prop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100428478,Active,90350,103382550,11783698,10014,14521422,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.053,ChEMBL,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,(E)-N-Hydroxy-3-[4-[[4-(1H-indol-3-yl)piperidin-1-yl]methyl]phenyl]prop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100428489,Active,90350,103382638,11025801,10014,14521422,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.278,ChEMBL,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,(E)-N-Hydroxy-3-[4-[[3-phenylpropyl(pyridin-2-ylmethyl)amino]methyl]phenyl]prop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100428500,Active,90350,103382639,10960555,10014,14521422,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.052,ChEMBL,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,"(E)-3-[4-[[1,3-Dihydroxypropan-2-yl-[2-(1H-indol-3-yl)ethyl]amino]methyl]phenyl]-N-hydroxyprop-2-enamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100428511,Active,90350,103382640,11144368,10014,14521422,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.085,ChEMBL,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,(E)-3-[4-[[Benzyl-[2-(1H-indol-3-yl)ethyl]amino]methyl]phenyl]-N-hydroxyprop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100428522,Active,90350,103382641,11760982,10014,14521422,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.024,ChEMBL,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,(E)-N-Hydroxy-3-[4-[[2-hydroxyethyl(2-quinolin-3-ylethyl)amino]methyl]phenyl]prop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100428533,Active,90350,103382398,11068867,10014,14521422,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.023,ChEMBL,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,(E)-N-Hydroxy-3-[4-({[2-(1H-indol-3-yl)-ethyl]-isopropyl-amino}-methyl)-phenyl]-acrylamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100428544,Active,90350,103382492,11077840,10014,14521422,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.069,ChEMBL,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,(E)-N-Hydroxy-3-[4-[(2-phenoxyethylamino)methyl]phenyl]prop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100428555,Active,90350,103382493,11079877,10014,14521422,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.079,ChEMBL,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,(E)-3-[4-[(3-Carbazol-9-ylpropylamino)methyl]phenyl]-N-hydroxyprop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100428566,Active,90350,103382517,10948013,10014,14521422,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.118,ChEMBL,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,"(E)-N-Hydroxy-3-[4-(1,3,4,9-tetrahydropyrido[3,4-b]indol-2-ylmethyl)phenyl]prop-2-enamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100428577,Active,90350,103382518,10991689,10014,14521422,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.023,ChEMBL,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,(E)-N-Hydroxy-3-[4-[1-[2-(1H-indol-3-yl)ethylamino]ethyl]phenyl]prop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100428588,Active,90350,103382548,11783488,10014,14521422,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.027,ChEMBL,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,(E)-N-Hydroxy-3-[4-[[[(2S)-1-hydroxy-3-(1H-indol-3-yl)propan-2-yl]amino]methyl]phenyl]prop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
100428599,Active,90350,103382119,9858986,10014,14521422,Confirmatory,20200703,0,0,Q9UQL6,IC50,=,0.016,ChEMBL,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,(E)-3-[4-[[2-(1-Benzofuran-3-yl)ethylamino]methyl]phenyl]-N-hydroxyprop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
